"ID","LawID","x","y"
1518,50606011087,401245,226859
1519,50606011087,401273,226857
1520,50606011087,401303,226850
1521,50606011087,401303,226849
1522,50606011087,401297,226824
1523,50606011087,401310,226797
1524,50606011087,401301,226795
1525,50606011087,401279,226792
1526,50606011087,401258,226793
1527,50606011087,401222,226801
1528,50606011087,401181,226808
1529,50606011087,401172,226842
1530,50606011087,401192,226868
1531,50606011088,401303,226849
1532,50606011088,401338,226872
1533,50606011088,401376,226888
1534,50606011088,401412,226898
1535,50606011088,401425,226872
1536,50606011088,401455,226849
1537,50606011088,401512,226846
1538,50606011088,401565,226839
1539,50606011088,401599,226789
1540,50606011088,401581,226741
1541,50606011088,401529,226714
1542,50606011088,401491,226689
1543,50606011088,401439,226710
1544,50606011088,401417,226732
1545,50606011088,401377,226730
1546,50606011088,401324,226756
1547,50606011088,401301,226795
1548,50606011088,401310,226797
1549,50606011088,401297,226824
1550,50606011088,401303,226849
1551,50606011089,401077,226625
1552,50606011089,401098,226649
1553,50606011089,401134,226663
1554,50606011089,401162,226671
1555,50606011089,401193,226674
1556,50606011089,401220,226663
1557,50606011089,401238,226657
1558,50606011089,401213,226641
1559,50606011089,401185,226624
1560,50606011089,401168,226618
1561,50606011089,401136,226633
1562,50606011089,401110,226628
1563,50606011089,401077,226625
1564,50606011090,401094,226760
1565,50606011090,401080,226706
1566,50606011090,401041,226686
1567,50606011090,401015,226690
1568,50606011090,401019,226724
1569,50606011090,401007,226751
1570,50606011090,400998,226780
1571,50606011090,401019,226779
1572,50606011090,401061,226763
1573,50606011090,401094,226760
1574,50606011091,401287,226653
1575,50606011091,401315,226667
1576,50606011091,401372,226644
1577,50606011091,401371,226607
1578,50606011091,401349,226583
1579,50606011091,401331,226589
1580,50606011091,401294,226596
1581,50606011091,401263,226595
1582,50606011091,401241,226611
1583,50606011091,401261,226637
1584,50606011091,401287,226653
1585,50606011092,401744,226837
1586,50606011092,401781,226821
1587,50606011092,401834,226796
1588,50606011092,401852,226761
1589,50606011092,401830,226763
1590,50606011092,401815,226769
1591,50606011092,401794,226763
1592,50606011092,401754,226780
1593,50606011092,401724,226788
1594,50606011092,401724,226812
1595,50606011092,401744,226837
1596,50606011093,400877,226600
1597,50606011093,400871,226567
1598,50606011093,400880,226546
1599,50606011093,400856,226505
1600,50606011093,400834,226458
1601,50606011093,400814,226398
1602,50606011093,400774,226407
1603,50606011093,400753,226436
1604,50606011093,400758,226472
1605,50606011093,400773,226506
1606,50606011093,400783,226539
1607,50606011093,400812,226583
1608,50606011093,400877,226600
1609,50606011094,400987,226570
1610,50606011094,401032,226572
1611,50606011094,401111,226573
1612,50606011094,401176,226571
1613,50606011094,401180,226546
1614,50606011094,401173,226523
1615,50606011094,401144,226502
1616,50606011094,401117,226470
1617,50606011094,401132,226435
1618,50606011094,401125,226386
1619,50606011094,401118,226338
1620,50606011094,401077,226343
1621,50606011094,401032,226357
1622,50606011094,400978,226408
1623,50606011094,400939,226423
1624,50606011094,400935,226457
1625,50606011094,400962,226487
1626,50606011094,400949,226510
1627,50606011094,400959,226536
1628,50606011094,400987,226570
1629,50606011095,400875,226386
1630,50606011095,400896,226390
1631,50606011095,400923,226386
1632,50606011095,400943,226370
1633,50606011095,400943,226349
1634,50606011095,400937,226334
1635,50606011095,400909,226329
1636,50606011095,400889,226334
1637,50606011095,400880,226360
1638,50606011095,400875,226386
1639,50606011096,400955,226097
1640,50606011096,400945,226122
1641,50606011096,400942,226141
1642,50606011096,400954,226167
1643,50606011096,400986,226183
1644,50606011096,401024,226215
1645,50606011096,401049,226239
1646,50606011096,401076,226224
1647,50606011096,401095,226187
1648,50606011096,401122,226171
1649,50606011096,401173,226132
1650,50606011096,401183,226108
1651,50606011096,401159,226093
1652,50606011096,401098,226077
1653,50606011096,401061,226085
1654,50606011096,401025,226093
1655,50606011096,400995,226106
1656,50606011096,400978,226104
1657,50606011096,400955,226097
1658,50606011097,400590,226174
1659,50606011097,400622,226185
1660,50606011097,400672,226194
1661,50606011097,400671,226149
1662,50606011097,400646,226144
1663,50606011097,400622,226134
1664,50606011097,400607,226124
1665,50606011097,400587,226108
1666,50606011097,400574,226125
1667,50606011097,400581,226159
1668,50606011097,400590,226174
1669,50606011098,400566,226047
1670,50606011098,400578,226043
1671,50606011098,400623,226062
1672,50606011098,400651,226063
1673,50606011098,400655,226063
1674,50606011098,400663,226046
1675,50606011098,400684,226034
1676,50606011098,400682,226031
1677,50606011098,400660,226003
1678,50606011098,400630,225986
1679,50606011098,400610,225979
1680,50606011098,400593,225970
1681,50606011098,400552,225965
1682,50606011098,400541,225989
1683,50606011098,400541,226019
1684,50606011098,400566,226047
1685,50606011099,400651,226063
1686,50606011099,400651,226116
1687,50606011099,400675,226145
1688,50606011099,400676,226190
1689,50606011099,400693,226198
1690,50606011099,400759,226219
1691,50606011099,400834,226241
1692,50606011099,400873,226244
1693,50606011099,400888,226223
1694,50606011099,400873,226181
1695,50606011099,400869,226140
1696,50606011099,400880,226110
1697,50606011099,400909,226093
1698,50606011099,400795,226067
1699,50606011099,400775,226042
1700,50606011099,400751,226032
1701,50606011099,400729,226007
1702,50606011099,400709,226006
1703,50606011099,400693,226018
1704,50606011099,400682,226031
1705,50606011099,400684,226034
1706,50606011099,400663,226046
1707,50606011099,400655,226063
1708,50606011099,400651,226063
1709,50606011100,400554,225941
1710,50606011100,400609,225954
1711,50606011100,400640,225964
1712,50606011100,400634,225931
1713,50606011100,400599,225927
1714,50606011100,400593,225897
1715,50606011100,400577,225866
1716,50606011100,400611,225841
1717,50606011100,400659,225850
1718,50606011100,400696,225843
1719,50606011100,400707,225829
1720,50606011100,400721,225805
1721,50606011100,400748,225798
1722,50606011100,400726,225769
1723,50606011100,400679,225773
1724,50606011100,400621,225751
1725,50606011100,400540,225770
1726,50606011100,400508,225798
1727,50606011100,400499,225837
1728,50606011100,400505,225878
1729,50606011100,400517,225928
1730,50606011100,400554,225941
1731,50606011101,400704,225945
1732,50606011101,400758,225868
1733,50606011101,400751,225845
1734,50606011101,400732,225855
1735,50606011101,400696,225868
1736,50606011101,400675,225867
1737,50606011101,400680,225912
1738,50606011101,400704,225945
1739,50606011102,400947,226055
1740,50606011102,400974,226010
1741,50606011102,400947,225970
1742,50606011102,400949,225920
1743,50606011102,400900,225919
1744,50606011102,400839,225907
1745,50606011102,400783,225904
1746,50606011102,400786,225946
1747,50606011102,400807,225961
1748,50606011102,400836,225972
1749,50606011102,400864,225990
1750,50606011102,400885,226019
1751,50606011102,400905,226024
1752,50606011102,400930,226043
1753,50606011102,400947,226055
1754,50606011103,400537,225752
1755,50606011103,400631,225743
1756,50606011103,400658,225744
1757,50606011103,400707,225691
1758,50606011103,400715,225684
1759,50606011103,400750,225657
1760,50606011103,400748,225654
1761,50606011103,400700,225584
1762,50606011103,400635,225609
1763,50606011103,400564,225612
1764,50606011103,400548,225625
1765,50606011103,400576,225649
1766,50606011103,400517,225663
1767,50606011103,400519,225711
1768,50606011103,400537,225752
1769,50606011104,400715,225684
1770,50606011104,400736,225710
1771,50606011104,400691,225757
1772,50606011104,400733,225764
1773,50606011104,400754,225800
1774,50606011104,400837,225834
1775,50606011104,400882,225788
1776,50606011104,400912,225761
1777,50606011104,400901,225724
1778,50606011104,400892,225683
1779,50606011104,400859,225663
1780,50606011104,400804,225633
1781,50606011104,400763,225641
1782,50606011104,400748,225654
1783,50606011104,400750,225657
1784,50606011104,400715,225684
1785,50606011105,400828,225576
1786,50606011105,400822,225539
1787,50606011105,400839,225523
1788,50606011105,400847,225485
1789,50606011105,400806,225449
1790,50606011105,400777,225429
1791,50606011105,400802,225395
1792,50606011105,400777,225376
1793,50606011105,400751,225348
1794,50606011105,400713,225378
1795,50606011105,400685,225407
1796,50606011105,400671,225434
1797,50606011105,400669,225474
1798,50606011105,400659,225532
1799,50606011105,400685,225551
1800,50606011105,400750,225563
1801,50606011105,400828,225576
1802,50606011106,400848,225519
1803,50606011106,400873,225532
1804,50606011106,400912,225557
1805,50606011106,400958,225565
1806,50606011106,400991,225564
1807,50606011106,400991,225542
1808,50606011106,401024,225540
1809,50606011106,401053,225524
1810,50606011106,401076,225542
1811,50606011106,401134,225495
1812,50606011106,401114,225466
1813,50606011106,401088,225452
1814,50606011106,401053,225450
1815,50606011106,401032,225428
1816,50606011106,401019,225411
1817,50606011106,400968,225427
1818,50606011106,400935,225424
1819,50606011106,400880,225405
1820,50606011106,400843,225428
1821,50606011106,400816,225446
1822,50606011106,400857,225482
1823,50606011106,400847,225510
1824,50606011106,400848,225519
1825,50606011107,401267,225162
1826,50606011107,401266,225212
1827,50606011107,401265,225256
1828,50606011107,401285,225292
1829,50606011107,401316,225333
1830,50606011107,401345,225356
1831,50606011107,401388,225380
1832,50606011107,401413,225382
1833,50606011107,401479,225387
1834,50606011107,401507,225351
1835,50606011107,401521,225327
1836,50606011107,401537,225294
1837,50606011107,401533,225258
1838,50606011107,401543,225229
1839,50606011107,401504,225216
1840,50606011107,401490,225180
1841,50606011107,401455,225155
1842,50606011107,401398,225139
1843,50606011107,401377,225120
1844,50606011107,401340,225108
1845,50606011107,401328,225129
1846,50606011107,401267,225162
1847,50606011108,401046,225203
1848,50606011108,401106,225183
1849,50606011108,401088,225118
1850,50606011108,401073,225051
1851,50606011108,401033,225056
1852,50606011108,400999,225069
1853,50606011108,400959,225076
1854,50606011108,400972,225138
1855,50606011108,400999,225176
1856,50606011108,401046,225203
1857,50606011109,400873,225356
1858,50606011109,400892,225376
1859,50606011109,400933,225392
1860,50606011109,400983,225411
1861,50606011109,401032,225384
1862,50606011109,401021,225366
1863,50606011109,400999,225343
1864,50606011109,400988,225323
1865,50606011109,400949,225298
1866,50606011109,400931,225306
1867,50606011109,400873,225356
1868,50606011110,400994,225297
1869,50606011110,401013,225315
1870,50606011110,401039,225341
1871,50606011110,401048,225374
1872,50606011110,401065,225408
1873,50606011110,401099,225424
1874,50606011110,401113,225417
1875,50606011110,401170,225388
1876,50606011110,401211,225378
1877,50606011110,401221,225350
1878,50606011110,401218,225313
1879,50606011110,401212,225266
1880,50606011110,401179,225229
1881,50606011110,401148,225204
1882,50606011110,401110,225192
1883,50606011110,401072,225207
1884,50606011110,401057,225244
1885,50606011110,401033,225281
1886,50606011110,400994,225297
1887,50606011111,400935,225280
1888,50606011111,400979,225261
1889,50606011111,400941,225211
1890,50606011111,400912,225187
1891,50606011111,400884,225174
1892,50606011111,400921,225117
1893,50606011111,400893,225106
1894,50606011111,400855,225098
1895,50606011111,400819,225106
1896,50606011111,400792,225158
1897,50606011111,400785,225195
1898,50606011111,400777,225248
1899,50606011111,400770,225280
1900,50606011111,400807,225309
1901,50606011111,400832,225321
1902,50606011111,400865,225289
1903,50606011111,400913,225286
1904,50606011111,400935,225280
1905,50606011112,401241,225641
1906,50606011112,401266,225612
1907,50606011112,401293,225580
1908,50606011112,401343,225568
1909,50606011112,401396,225573
1910,50606011112,401434,225554
1911,50606011112,401490,225548
1912,50606011112,401462,225495
1913,50606011112,401418,225503
1914,50606011112,401386,225487
1915,50606011112,401312,225489
1916,50606011112,401244,225511
1917,50606011112,401173,225554
1918,50606011112,401221,225585
1919,50606011112,401241,225641
1920,50606011113,401421,225413
1921,50606011113,401490,225479
1922,50606011113,401512,225460
1923,50606011113,401533,225440
1924,50606011113,401517,225420
1925,50606011113,401504,225395
1926,50606011113,401471,225392
1927,50606011113,401445,225392
1928,50606011113,401421,225413
1929,50606011114,401554,225438
1930,50606011114,401536,225471
1931,50606011114,401556,225494
1932,50606011114,401588,225502
1933,50606011114,401626,225513
1934,50606011114,401642,225493
1935,50606011114,401670,225477
1936,50606011114,401666,225461
1937,50606011114,401647,225452
1938,50606011114,401623,225442
1939,50606011114,401615,225420
1940,50606011114,401592,225411
1941,50606011114,401577,225419
1942,50606011114,401554,225438
1943,50606011115,401629,225327
1944,50606011115,401629,225343
1945,50606011115,401640,225356
1946,50606011115,401667,225367
1947,50606011115,401701,225382
1948,50606011115,401721,225388
1949,50606011115,401753,225401
1950,50606011115,401805,225413
1951,50606011115,401806,225384
1952,50606011115,401820,225371
1953,50606011115,401856,225354
1954,50606011115,401877,225329
1955,50606011115,401859,225319
1956,50606011115,401872,225293
1957,50606011115,401844,225297
1958,50606011115,401814,225303
1959,50606011115,401787,225293
1960,50606011115,401773,225286
1961,50606011115,401752,225276
1962,50606011115,401738,225280
1963,50606011115,401704,225300
1964,50606011115,401693,225319
1965,50606011115,401670,225330
1966,50606011115,401654,225330
1967,50606011115,401640,225307
1968,50606011115,401629,225327
1969,50606011116,401756,225150
1970,50606011116,401820,225194
1971,50606011116,401868,225219
1972,50606011116,401896,225223
1973,50606011116,401898,225223
1974,50606011116,401916,225178
1975,50606011116,401983,225159
1976,50606011116,402019,225134
1977,50606011116,402016,225132
1978,50606011116,401971,225106
1979,50606011116,401921,225124
1980,50606011116,401871,225125
1981,50606011116,401793,225131
1982,50606011116,401756,225150
1983,50606011117,401896,225223
1984,50606011117,401912,225239
1985,50606011117,401945,225258
1986,50606011117,401973,225289
1987,50606011117,401990,225333
1988,50606011117,402051,225305
1989,50606011117,402088,225273
1990,50606011117,402121,225252
1991,50606011117,402170,225237
1992,50606011117,402222,225265
1993,50606011117,402225,225233
1994,50606011117,402199,225200
1995,50606011117,402156,225163
1996,50606011117,402115,225126
1997,50606011117,402078,225118
1998,50606011117,402037,225116
1999,50606011117,402016,225132
2000,50606011117,402019,225134
2001,50606011117,401983,225159
2002,50606011117,401916,225178
2003,50606011117,401898,225223
2004,50606011117,401896,225223
2005,50606011118,402051,225416
2006,50606011118,402032,225477
2007,50606011118,402032,225530
2008,50606011118,402080,225535
2009,50606011118,402109,225522
2010,50606011118,402143,225519
2011,50606011118,402172,225530
2012,50606011118,402170,225487
2013,50606011118,402164,225448
2014,50606011118,402151,225392
2015,50606011118,402098,225395
2016,50606011118,402051,225416
2017,50606011119,402085,225546
2018,50606011119,402109,225601
2019,50606011119,402146,225654
2020,50606011119,402164,225718
2021,50606011119,402191,225683
2022,50606011119,402265,225694
2023,50606011119,402305,225710
2024,50606011119,402405,225755
2025,50606011119,402487,225757
2026,50606011119,402445,225715
2027,50606011119,402373,225667
2028,50606011119,402373,225630
2029,50606011119,402331,225606
2030,50606011119,402278,225546
2031,50606011119,402186,225538
2032,50606011119,402085,225546
2033,50606001120,402594,225333
2034,50606001120,402557,225351
2035,50606001120,402531,225347
2036,50606001120,402528,225379
2037,50606001120,402552,225437
2038,50606001120,402581,225464
2039,50606001120,402596,225471
2040,50606001120,402614,225469
2041,50606001120,402639,225468
2042,50606001120,402643,225447
2043,50606001120,402639,225402
2044,50606001120,402625,225382
2045,50606001120,402621,225365
2046,50606001120,402594,225333
2047,50606001121,402676,225488
2048,50606001121,402679,225508
2049,50606001121,402662,225517
2050,50606001121,402633,225527
2051,50606001121,402635,225537
2052,50606001121,402660,225546
2053,50606001121,402676,225564
2054,50606001121,402707,225550
2055,50606001121,402725,225538
2056,50606001121,402729,225512
2057,50606001121,402721,225492
2058,50606001121,402707,225473
2059,50606001121,402692,225463
2060,50606001121,402676,225488
2061,50606001122,402535,225546
2062,50606001122,402584,225579
2063,50606001122,402601,225599
2064,50606001122,402638,225608
2065,50606001122,402638,225594
2066,50606001122,402622,225567
2067,50606001122,402611,225542
2068,50606001122,402602,225526
2069,50606001122,402573,225525
2070,50606001122,402545,225525
2071,50606001122,402535,225546
2072,50606005123,402994,225656
2073,50606005123,403035,225710
2074,50606005123,403044,225738
2075,50606005123,403059,225759
2076,50606005123,403071,225748
2077,50606005123,403102,225746
2078,50606005123,403121,225760
2079,50606005123,403121,225735
2080,50606005123,403142,225693
2081,50606005123,403155,225676
2082,50606005123,403134,225658
2083,50606005123,403078,225646
2084,50606005123,403043,225654
2085,50606005123,403035,225621
2086,50606005123,403003,225619
2087,50606005123,402994,225656
2088,50606005124,403145,225782
2089,50606005124,403187,225784
2090,50606005124,403230,225766
2091,50606005124,403244,225778
2092,50606005124,403278,225780
2093,50606005124,403298,225768
2094,50606005124,403284,225742
2095,50606005124,403274,225711
2096,50606005124,403248,225709
2097,50606005124,403244,225725
2098,50606005124,403201,225715
2099,50606005124,403195,225699
2100,50606005124,403197,225683
2101,50606005124,403187,225679
2102,50606005124,403169,225697
2103,50606005124,403159,225725
2104,50606005124,403135,225738
2105,50606005124,403145,225782
2106,50606003125,402669,225816
2107,50606003125,402669,225846
2108,50606003125,402685,225877
2109,50606003125,402712,225881
2110,50606003125,402738,225848
2111,50606003125,402764,225808
2112,50606003125,402726,225808
2113,50606003125,402669,225816
2114,50606009126,403024,225954
2115,50606009126,403057,225984
2116,50606009126,403079,225985
2117,50606009126,403081,225963
2118,50606009126,403097,225963
2119,50606009126,403084,225936
2120,50606009126,403059,225931
2121,50606009126,403031,225910
2122,50606009126,403024,225954
2123,50606007127,403626,225886
2124,50606007127,403586,225920
2125,50606007127,403599,225938
2126,50606007127,403618,225953
2127,50606007127,403626,225945
2128,50606007127,403646,225936
2129,50606007127,403639,225905
2130,50606007127,403626,225886
2131,50606007128,403827,226162
2132,50606007128,403841,226157
2133,50606007128,403840,226131
2134,50606007128,403818,226126
2135,50606007128,403808,226140
2136,50606007128,403827,226162
2137,50606007129,403778,226272
2138,50606007129,403802,226291
2139,50606007129,403818,226288
2140,50606007129,403820,226272
2141,50606007129,403810,226250
2142,50606007129,403792,226211
2143,50606007129,403776,226200
2144,50606007129,403766,226183
2145,50606007129,403739,226207
2146,50606007129,403762,226238
2147,50606007129,403778,226272
2148,50606007130,403757,226010
2149,50606007130,403762,226013
2150,50606007130,403781,226013
2151,50606007130,403779,225994
2152,50606007130,403776,225971
2153,50606007130,403794,225968
2154,50606007130,403789,225952
2155,50606007130,403764,225956
2156,50606007130,403747,225962
2157,50606007130,403757,226010
2158,50606007131,403723,225957
2159,50606007131,403705,225981
2160,50606007131,403697,226001
2161,50606007131,403706,226005
2162,50606007131,403710,226013
2163,50606007131,403722,226034
2164,50606007131,403735,226021
2165,50606007131,403730,226006
2166,50606007131,403725,225992
2167,50606007131,403735,225977
2168,50606007131,403736,225969
2169,50606007131,403723,225957
2170,50606002132,404019,224355
2171,50606002132,404004,224342
2172,50606002132,404009,224290
2173,50606002132,403980,224273
2174,50606002132,403989,224244
2175,50606002132,403964,224201
2176,50606002132,403945,224179
2177,50606002132,403929,224160
2178,50606002132,403883,224194
2179,50606002132,403910,224242
2180,50606002132,403932,224282
2181,50606002132,403952,224272
2182,50606002132,403968,224335
2183,50606002132,404004,224368
2184,50606002132,404010,224367
2185,50606002132,404019,224355
2186,50606002133,404088,224198
2187,50606002133,404096,224171
2188,50606002133,404100,224164
2189,50606002133,404053,224131
2190,50606002133,404039,224114
2191,50606002133,404006,224073
2192,50606002133,403994,224066
2193,50606002133,403968,224052
2194,50606002133,403970,224105
2195,50606002133,403951,224156
2196,50606002133,403945,224179
2197,50606002133,403964,224201
2198,50606002133,403989,224244
2199,50606002133,404026,224237
2200,50606002133,404075,224220
2201,50606002133,404071,224187
2202,50606002133,404088,224198
2203,50606002134,403968,224052
2204,50606002134,403945,224032
2205,50606002134,403892,224000
2206,50606002134,403881,224035
2207,50606002134,403873,224093
2208,50606002134,403877,224163
2209,50606002134,403883,224194
2210,50606002134,403929,224160
2211,50606002134,403945,224179
2212,50606002134,403951,224156
2213,50606002134,403970,224105
2214,50606002134,403968,224052
2215,50606002135,403994,224066
2216,50606002135,404002,224023
2217,50606002135,404015,223954
2218,50606002135,403997,223892
2219,50606002135,403992,223888
2220,50606002135,403947,223855
2221,50606002135,403903,223832
2222,50606002135,403878,223871
2223,50606002135,403879,223912
2224,50606002135,403888,223961
2225,50606002135,403892,224000
2226,50606002135,403945,224032
2227,50606002135,403968,224052
2228,50606002135,403994,224066
2229,50606002137,404035,223846
2230,50606002137,404066,223827
2231,50606002137,404047,223798
2232,50606002137,404037,223769
2233,50606002137,404018,223746
2234,50606002137,404001,223723
2235,50606002137,403979,223702
2236,50606002137,403973,223697
2237,50606002137,403943,223672
2238,50606002137,403939,223700
2239,50606002137,403927,223730
2240,50606002137,403957,223769
2241,50606002137,403984,223791
2242,50606002137,403997,223815
2243,50606002137,404004,223814
2244,50606002137,404035,223846
2245,50606002138,404066,223827
2246,50606002138,404116,223823
2247,50606002138,404165,223816
2248,50606002138,404199,223820
2249,50606002138,404197,223795
2250,50606002138,404242,223791
2251,50606002138,404262,223791
2252,50606002138,404279,223791
2253,50606002138,404278,223781
2254,50606002138,404276,223753
2255,50606002138,404248,223723
2256,50606002138,404234,223703
2257,50606002138,404226,223676
2258,50606002138,404197,223642
2259,50606002138,404188,223632
2260,50606002138,404166,223609
2261,50606002138,404083,223586
2262,50606002138,404086,223618
2263,50606002138,404017,223633
2264,50606002138,404033,223659
2265,50606002138,403979,223702
2266,50606002138,404001,223723
2267,50606002138,404018,223746
2268,50606002138,404037,223769
2269,50606002138,404047,223798
2270,50606002138,404066,223827
2271,50606002139,404166,223609
2272,50606002139,404190,223581
2273,50606002139,404173,223556
2274,50606002139,404142,223525
2275,50606002139,404139,223476
2276,50606002139,404150,223435
2277,50606002139,404149,223390
2278,50606002139,404135,223369
2279,50606002139,404104,223384
2280,50606002139,404091,223418
2281,50606002139,404067,223463
2282,50606002139,404037,223511
2283,50606002139,404075,223514
2284,50606002139,404076,223523
2285,50606002139,404079,223562
2286,50606002139,404083,223586
2287,50606002139,404166,223609
2288,50606002140,404262,223791
2289,50606002140,404259,223811
2290,50606002140,404226,223832
2291,50606002140,404215,223860
2292,50606002140,404239,223897
2293,50606002140,404299,223873
2294,50606002140,404341,223875
2295,50606002140,404373,223895
2296,50606002140,404381,223900
2297,50606002140,404383,223861
2298,50606002140,404398,223815
2299,50606002140,404405,223799
2300,50606002140,404411,223786
2301,50606002140,404401,223787
2302,50606002140,404353,223794
2303,50606002140,404296,223790
2304,50606002140,404278,223781
2305,50606002140,404279,223791
2306,50606002140,404262,223791
2307,50606002145,404150,223435
2308,50606002145,404185,223462
2309,50606002145,404234,223492
2310,50606002145,404252,223494
2311,50606002145,404252,223459
2312,50606002145,404247,223416
2313,50606002145,404246,223402
2314,50606002145,404221,223363
2315,50606002145,404160,223368
2316,50606002145,404135,223369
2317,50606002145,404149,223390
2318,50606002145,404150,223435
2319,50606002146,404252,223494
2320,50606002146,404263,223519
2321,50606002146,404275,223545
2322,50606002146,404310,223547
2323,50606002146,404312,223563
2324,50606002146,404326,223566
2325,50606002146,404363,223565
2326,50606002146,404371,223541
2327,50606002146,404366,223496
2328,50606002146,404366,223458
2329,50606002146,404350,223449
2330,50606002146,404330,223437
2331,50606002146,404277,223434
2332,50606002146,404266,223416
2333,50606002146,404247,223416
2334,50606002146,404252,223459
2335,50606002146,404252,223494
2336,50606002148,404513,223790
2337,50606002148,404527,223765
2338,50606002148,404551,223724
2339,50606002148,404567,223683
2340,50606002148,404567,223658
2341,50606002148,404542,223634
2342,50606002148,404532,223636
2343,50606002148,404509,223642
2344,50606002148,404459,223687
2345,50606002148,404416,223711
2346,50606002148,404418,223739
2347,50606002148,404452,223741
2348,50606002148,404472,223766
2349,50606002148,404513,223790
2350,50606002149,404363,223565
2351,50606002149,404377,223589
2352,50606002149,404425,223614
2353,50606002149,404435,223619
2354,50606002149,404440,223593
2355,50606002149,404441,223536
2356,50606002149,404444,223455
2357,50606002149,404440,223426
2358,50606002149,404399,223438
2359,50606002149,404371,223437
2360,50606002149,404350,223449
2361,50606002149,404366,223458
2362,50606002149,404366,223496
2363,50606002149,404371,223541
2364,50606002149,404363,223565
2365,50606002150,404435,223619
2366,50606002150,404465,223623
2367,50606002150,404506,223619
2368,50606002150,404532,223636
2369,50606002150,404542,223634
2370,50606002150,404567,223658
2371,50606002150,404579,223638
2372,50606002150,404599,223617
2373,50606002150,404590,223576
2374,50606002150,404562,223557
2375,50606002150,404550,223548
2376,50606002150,404562,223499
2377,50606002150,404557,223454
2378,50606002150,404543,223397
2379,50606002150,404514,223367
2380,50606002150,404471,223369
2381,50606002150,404439,223379
2382,50606002150,404440,223426
2383,50606002150,404444,223455
2384,50606002150,404441,223536
2385,50606002150,404440,223593
2386,50606002150,404435,223619
2387,50606002151,404532,223636
2388,50606002151,404506,223619
2389,50606002151,404465,223623
2390,50606002151,404435,223619
2391,50606002151,404425,223614
2392,50606002151,404377,223589
2393,50606002151,404363,223565
2394,50606002151,404326,223566
2395,50606002151,404312,223563
2396,50606002151,404313,223576
2397,50606002151,404326,223605
2398,50606002151,404358,223631
2399,50606002151,404381,223646
2400,50606002151,404403,223675
2401,50606002151,404415,223704
2402,50606002151,404416,223711
2403,50606002151,404459,223687
2404,50606002151,404509,223642
2405,50606002151,404532,223636
2406,50606002152,404580,223433
2407,50606002152,404598,223450
2408,50606002152,404599,223479
2409,50606002152,404615,223506
2410,50606002152,404665,223537
2411,50606002152,404715,223573
2412,50606002152,404746,223543
2413,50606002152,404805,223504
2414,50606002152,404776,223476
2415,50606002152,404746,223447
2416,50606002152,404680,223420
2417,50606002152,404603,223383
2418,50606002152,404580,223433
2419,50606002153,404551,223761
2420,50606002153,404569,223778
2421,50606002153,404594,223802
2422,50606002153,404624,223824
2423,50606002153,404645,223793
2424,50606002153,404674,223764
2425,50606002153,404715,223724
2426,50606002153,404747,223683
2427,50606002153,404742,223643
2428,50606002153,404713,223626
2429,50606002153,404674,223610
2430,50606002153,404641,223574
2431,50606002153,404612,223623
2432,50606002153,404590,223684
2433,50606002153,404579,223724
2434,50606002153,404551,223761
2435,50606002154,404569,223778
2436,50606002154,404567,223831
2437,50606002154,404571,223884
2438,50606002154,404555,223918
2439,50606002154,404550,223950
2440,50606002154,404568,223994
2441,50606002154,404582,224032
2442,50606002154,404624,224084
2443,50606002154,404648,224045
2444,50606002154,404694,224003
2445,50606002154,404752,223963
2446,50606002154,404690,223905
2447,50606002154,404647,223852
2448,50606002154,404624,223824
2449,50606002154,404594,223802
2450,50606002154,404569,223778
2451,50606002155,404752,223963
2452,50606002155,404787,223921
2453,50606002155,404826,223867
2454,50606002155,404836,223826
2455,50606002155,404841,223802
2456,50606002155,404852,223750
2457,50606002155,404843,223747
2458,50606002155,404800,223726
2459,50606002155,404763,223709
2460,50606002155,404747,223683
2461,50606002155,404715,223724
2462,50606002155,404674,223764
2463,50606002155,404645,223793
2464,50606002155,404624,223824
2465,50606002155,404647,223852
2466,50606002155,404690,223905
2467,50606002155,404752,223963
2468,50606002158,404836,223826
2469,50606002158,404867,223867
2470,50606002158,404914,223922
2471,50606002158,404926,223941
2472,50606002158,404943,223902
2473,50606002158,404993,223868
2474,50606002158,404990,223823
2475,50606002158,405025,223785
2476,50606002158,405035,223734
2477,50606002158,404973,223684
2478,50606002158,404924,223643
2479,50606002158,404904,223687
2480,50606002158,404882,223712
2481,50606002158,404843,223747
2482,50606002158,404852,223750
2483,50606002158,404841,223802
2484,50606002158,404836,223826
2485,50606002159,404815,224200
2486,50606002159,404837,224194
2487,50606002159,404878,224191
2488,50606002159,404911,224183
2489,50606002159,404900,224159
2490,50606002159,404895,224150
2491,50606002159,404874,224118
2492,50606002159,404869,224110
2493,50606002159,404842,224092
2494,50606002159,404809,224072
2495,50606002159,404808,224078
2496,50606002159,404766,224100
2497,50606002159,404733,224122
2498,50606002159,404774,224162
2499,50606002159,404817,224171
2500,50606002159,404815,224200
2501,50606002162,405035,223734
2502,50606002162,405090,223692
2503,50606002162,405119,223659
2504,50606002162,405047,223609
2505,50606002162,405026,223560
2506,50606002162,404955,223521
2507,50606002162,404923,223580
2508,50606002162,404944,223588
2509,50606002162,404924,223643
2510,50606002162,404973,223684
2511,50606002162,405035,223734
2512,50606002163,405025,223785
2513,50606002163,405086,223840
2514,50606002163,405135,223813
2515,50606002163,405170,223810
2516,50606002163,405188,223808
