,DATUM,ZEIT,Lawinen_Art,GRNR,Volumen,Wetter,WIND_RCHTG,WIND_GSCHW,Temperatur,Schneehoehe,Neuschnee,Gefahr,Bemerkung,ID,Bereich_KAPRUN,Gebiet,Code_neu,Lawinenstrich,Text,xoff,yoff,Scale,ScaleW,ScaleH,OffX,OffY,Lawinencode,TEZCode,meanExpo,stdDevExpo,MinExpo,MaxExpo,meanSlope,stdDevSlope,MinSlope,MaxSlope,Altitude,hozCurvature,verCuvature,totCurvature,MaxRad1,MaxRad15,MaxRad29,MaxRad43,MaxRad57,MaxRad71,MaxRad85,MaxRad99,MaxRad113,MaxRad127,MaxRad310,MaxRad324,MaxRad338,MaxRad352,MaxSun1,MaxSun15,MaxSun29,MaxSun43,MaxSun57,MaxSun71,MaxSun85,MaxSun99,MaxSun113,MaxSun127,MaxSun310,MaxSun324,MaxSun338,MaxSun352,HorÜb1,HorÜb2
551,2001-02-22 00:00:00,,Lockerschneelawine trocken,39.0,klein,Schneefall mäßig,45,10.0,-6.0,70.0,30.0,3.0,bis unterhalb des Abbruches,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
552,2001-02-23 00:00:00,,Lockerschneelawine trocken,39.0,mittel,Schneefall stark,45,5.0,-6.0,115.0,35.0,4.0,bis mitte Hnag,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
553,2001-03-11 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,39.0,mittel,wolkenlos,180,3.0,8.0,51.0,0.0,2.0,bis ins untere drittel des Hanges,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
554,2001-03-23 00:00:00,,Lockerschneelawine naß,39.0,mittel,wolkenlos,180,8.0,8.0,78.0,14.0,3.0,bis ins untere Drittel des Auslaufbereiches,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
555,2001-03-25 00:00:00,,Schneebrettlawine naß,39.0,mittel,Regen,360,3.0,0.0,74.0,18.0,3.0,bis ins obere Drittel des Auslaufbereiches,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
556,2001-04-08 00:00:00,,Lockerschneelawine trocken,39.0,klein,bedeckt,320,0.7,-5.0,113.0,42.0,3.0,,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
557,2001-04-11 00:00:00,,Lockerschneelawine naß,39.0,mittel,Schneefall stark,315,3.0,-4.0,131.0,29.0,3.0,bis 1/3 des Auslaufes,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
558,2001-04-20 00:00:00,,Lockerschneelawine trocken,39.0,klein,Schneefall mäßig,NW,2.0,-2.0,190.0,40.0,4.0,,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
559,2001-04-21 00:00:00,,Lockerschneelawine trocken,39.0,mittel,Schneefall stark,315,2.0,-9.0,229.0,40.0,4.0,,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
560,2001-04-22 00:00:00,,Lockerschneelawine trocken,39.0,mittel,bewölkt,,,-8.0,211.0,10.0,3.0,,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
561,2001-11-26 00:00:00,,Lockerschneelawine naß,39.0,mittel,Schneefall mäßig,135,3.0,-2.0,78.0,35.0,3.0,bis ins obere Drittel Ablagerungen,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
562,2001-12-01 00:00:00,,Schneebrettlawine naß,39.0,mittel,Regen,315,2.0,0.0,94.0,19.0,3.0,bis ca. 100 m ober Achenbett,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
563,2002-01-22 00:00:00,,Schneebrettlawine naß,39.0,mittel,wolkenlos,225,7.0,6.0,93.0,0.0,3.0,bis mitte Hang im Ablagerungsbereich,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
564,2002-03-20 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,39.0,mittel,Regen,360,2.0,4.0,142.0,31.0,3.0,,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
565,2002-04-21 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,39.0,mittel,Schneefall schwach,315,3.0,4.0,169.0,18.0,3.0,,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
566,2003-03-11 00:00:00,,Schneebrettlawine naß,39.0,mittel,wolkenlos,225,4.0,8.0,117.0,0.0,3.0,bis mitte Hang,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
567,2003-04-27 00:00:00,,Schneebrettlawine naß,39.0,mittel,Schneefall schwach,180,2.0,5.0,86.0,1.0,3.0,bis ins ober drittel des Ablagerungshanges,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
568,2004-01-20 00:00:00,,Lockerschnee- und Schneebrettlawinen trocken,39.0,mittel,Schneefall stark,360,3.0,-5.0,120.0,25.0,3.0,bis mitte Hang oberhalb Ache,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
569,2004-03-08 00:00:00,,Lockerschneelawine trocken,39.0,mittel,Schneefall mäßig,360,3.0,-10.0,166.0,24.0,3.0,bis mitte des Ablagerungsbereiches,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
570,2004-03-13 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,39.0,mittel,wolkenlos,180,5.0,8.0,111.0,0.0,3.0,bis mitte Ablagerungsbereich,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
571,2004-04-15 00:00:00,,Lockerschneelawine naß,39.0,klein,wolkenlos,180,5.0,6.0,138.0,0.0,3.0,,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
572,2005-01-22 00:00:00,,Lockerschnee- und Schneebrettlawinen trocken,39.0,mittel,Schneefall mäßig,45,14.0,-11.0,83.0,30.0,3.0,,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
573,2005-02-03 00:00:00,,Lockerschnee- und Schneebrettlawinen trocken,39.0,mittel,Schneefall stark,45,8.0,-9.0,124.0,15.0,4.0,,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
574,2005-02-04 00:00:00,,Lockerschnee- und Schneebrettlawinen trocken,39.0,mittel,Schneefall mäßig,90,4.0,-12.0,116.0,21.0,3.0,bis ins untere Drittel des Auslaufes,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
575,2005-03-20 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,39.0,mittel,Regen,225,3.0,4.0,111.0,0.0,3.0,,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
576,2006-01-03 00:00:00,,Staublawine,39.0,mittel,Schneefall mäßig,360,1.0,-10.0,93.0,27.0,3.0,bis ins Achenbett,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
577,2006-02-17 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,39.0,mittel,bedeckt,360,3.0,-6.0,127.0,16.0,3.0,,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
578,2006-03-26 00:00:00,,Schneebrettlawine naß,39.0,mittel,Regen,180,3.0,5.0,113.0,2.0,3.0,,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
579,2006-03-27 00:00:00,,Schneebrettlawine naß,39.0,mittel,wolkenlos,180,3.0,13.0,109.0,0.0,3.0,fast bis in die Ache,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
580,2007-02-15 00:00:00,,Lockerschnee- und Schneebrettlawinen trocken,39.0,klein,bedeckt,350,2.0,-1.0,95.0,15.0,3.0,,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
581,2008-04-07 00:00:00,,Schneebrettlawine trocken,39.0,gross,Schneefall stark,135,3.0,-6.0,230.0,15.0,3.0,,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
582,2008-12-21 00:00:00,,Lockerschnee- und Schneebrettlawinen naß,39.0,mittel,Regen,225,8.0,-3.0,48.0,28.0,3.0,,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
583,2009-02-17 00:00:00,,Schneebrettlawine trocken,39.0,mittel,Schneefall mäßig,360,8.0,-8.0,77.0,25.0,3.0,bis unterhalb des Leitdammes,39,Kaprun,Wasserfallboden,50606039,Breitriesenlawine,Geißstein,401582.1580179845,227068.18387020752,7.627503319485055,397,595,79,342,50606039.0,50606039445.5,57.6558489858689,,,,42.93221,9.835354999999998,1.7760500000000001,69.60602500000002,1719.594455,,,,46.04698,92.34801999999999,228.41948000000002,553.323945,1303.6322400000001,2117.6220000000003,3245.1547450000003,4690.13842,6121.090159999999,7670.562330000001,383.83204,158.12153500000002,60.830180000000006,48.131115,0.14106,0.251375,0.4981299999999999,1.055145,2.2529250000000003,3.472,5.03975,6.751779999999999,8.232905,9.804350000000001,0.7687649999999999,0.38784,0.176695,0.14693,,
