DATUM,ZEIT,Lawinen_Art,GRNR,Volumen,Wetter,WIND_RCHTG,WIND_GSCHW,Temperatur,Schneehoehe,Neuschnee,Gefahr,Bemerkung,C
1992-11-22 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,19.0,mittel,Schneeregen,SE,5.0,2.0,93.0,15.0,3.0,,100.0
1992-11-22 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,17.0,groß,Schneeregen,NE,5.0,2.0,93.0,15.0,3.0,,100.0
1992-11-22 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,15.0,groß,Schneeregen,SE,5.0,2.0,93.0,15.0,3.0,,100.0
1992-11-22 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,27.0,mittel,Schneeregen,SE,5.0,2.0,93.0,15.0,3.0,,100.0
1992-11-22 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,29.0,mittel,Schneeregen,SE,5.0,2.0,93.0,15.0,3.0,,100.0
1992-11-22 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,39.0,mittel,Schneeregen,SE,5.0,2.0,93.0,15.0,3.0,,100.0
1992-11-22 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,21.0,mittel,Schneeregen,SE,5.0,2.0,93.0,15.0,3.0,,100.0
1992-11-22 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,23.0,mittel,Schneeregen,SE,5.0,2.0,93.0,15.0,3.0,,100.0
1992-11-22 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,31.0,mittel,Schneeregen,SE,5.0,2.0,93.0,15.0,3.0,,100.0
1992-11-22 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,25.0,mittel,Schneeregen,SE,5.0,2.0,93.0,15.0,3.0,,100.0
1992-11-22 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,39.0,mittel,Schneeregen,SE,5.0,2.0,93.0,15.0,3.0,,100.0
1992-11-23 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,13.0,mittel,Regen,,,2.0,80.0,,3.0,,100.0
1992-11-23 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,25.0,mittel,Regen,,,2.0,80.0,,3.0,,100.0
1992-12-01 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,13.0,mittel,wolkenlos,S,5.0,1.0,101.0,,2.0,,100.0
1992-12-08 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,13.0,mittel,bewölkt,W,1.0,-3.0,104.0,,3.0,,100.0
1992-12-12 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,43.0,mittel,bewölkt,SW,5.0,1.0,101.0,,23.0,,100.0
1993-01-30 00:00:00,1899-12-30 00:00:00,Grundlawine,10.0,groß,bewölkt,NW,1.0,-6.0,162.0,9.0,3.0,,100.0
1993-01-30 00:00:00,1899-12-30 00:00:00,Staublawine,15.0,mittel,bewölkt,NW,1.0,-1.0,162.0,9.0,3.0,,100.0
1993-02-04 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,43.0,mittel,wolkenlos,S,3.0,2.0,147.0,,23.0,,100.0
1993-02-21 00:00:00,1899-12-30 00:00:00,Staublawine,11.0,groß,Schneefall mäßig,NE,5.0,-8.0,170.0,15.0,3.0,,100.0
1993-02-21 00:00:00,1899-12-30 00:00:00,Staublawine,15.0,groß,Schneefall mäßig,NE,5.0,-8.0,170.0,15.0,3.0,,100.0
1993-02-21 00:00:00,1899-12-30 00:00:00,Staublawine,21.0,mittel,Schneefall mäßig,NE,5.0,-8.0,170.0,15.0,3.0,,100.0
1993-03-07 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,39.0,mittel,Schneefall mäßig,N,8.0,-8.0,132.0,13.0,3.0,,100.0
1993-03-07 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,39.0,mittel,Schneefall mäßig,N,8.0,-8.0,132.0,13.0,3.0,,100.0
1993-03-08 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,11.0,mittel,bewölkt,S,1.0,-14.0,151.0,20.0,3.0,,100.0
1993-03-08 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,10.0,mittel,bewölkt,SW,1.0,-14.0,151.0,20.0,3.0,,100.0
1993-03-08 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,99.0,mittel,bewölkt,S,1.0,-14.0,151.0,20.0,3.0,,100.0
1993-03-12 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,43.0,groß,wolkenlos,S,3.0,-7.0,128.0,0.0,23.0,,100.0
1993-03-18 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,19.0,mittel,bewölkt,SW,11.0,4.0,123.0,2.0,3.0,,100.0
1993-03-18 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,15.0,mittel,bewölkt,SW,11.0,4.0,123.0,2.0,3.0,,100.0
1993-03-18 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,39.0,mittel,bewölkt,SW,11.0,4.0,123.0,2.0,3.0,,100.0
1993-03-18 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,25.0,mittel,bewölkt,SW,11.0,4.0,123.0,2.0,3.0,,100.0
1993-03-18 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,39.0,mittel,bewölkt,SW,11.0,4.0,123.0,2.0,3.0,,100.0
1993-03-21 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,15.0,mittel,wolkenlos,S,5.0,3.0,117.0,,3.0,,100.0
1993-03-25 00:00:00,1899-12-30 00:00:00,Lockerschneelawine trocken,26.0,mittel,Schneefall mäßig,N,1.0,-8.0,132.0,28.0,3.0,,100.0
1993-03-25 00:00:00,1899-12-30 00:00:00,Lockerschneelawine trocken,39.0,mittel,Schneefall mäßig,N,1.0,-8.0,132.0,28.0,3.0,,100.0
1993-03-25 00:00:00,1899-12-30 00:00:00,Lockerschneelawine trocken,22.0,mittel,Schneefall mäßig,N,1.0,-8.0,132.0,28.0,3.0,,100.0
1993-03-25 00:00:00,1899-12-30 00:00:00,Lockerschneelawine trocken,39.0,mittel,Schneefall mäßig,N,1.0,-8.0,132.0,28.0,3.0,,100.0
1993-03-29 00:00:00,1899-12-30 00:00:00,Lockerschneelawine trocken,11.0,mittel,Schneefall mäßig,SW,1.0,-15.0,145.0,,3.0,,100.0
1993-04-01 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,33.0,mittel,wolkenlos,S,5.0,-1.0,132.0,,23.0,,100.0
1993-04-12 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,15.0,mittel,Schneefall mäßig,SW,3.0,-4.0,166.0,10.0,3.0,,100.0
1993-04-12 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,39.0,mittel,Schneefall mäßig,SW,3.0,-4.0,166.0,10.0,3.0,,100.0
1993-04-12 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,23.0,mittel,Schneefall mäßig,SW,3.0,-4.0,166.0,10.0,3.0,,100.0
1993-04-12 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,39.0,mittel,Schneefall mäßig,SW,3.0,-4.0,166.0,10.0,3.0,,100.0
1993-04-13 00:00:00,1899-12-30 00:00:00,Lockerschneelawine trocken,6.0,mittel,wolkenlos,S,2.0,-6.0,159.0,5.0,23.0,,100.0
1993-04-13 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,6.0,mittel,wolkenlos,S,3.0,-6.0,159.0,5.0,23.0,,100.0
1993-04-13 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,29.0,mittel,wolkenlos,S,3.0,-6.0,159.0,5.0,23.0,,100.0
1993-04-13 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,23.0,mittel,wolkenlos,S,3.0,-6.0,159.0,5.0,23.0,,100.0
1993-04-13 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,31.0,mittel,wolkenlos,S,3.0,-6.0,159.0,5.0,23.0,,100.0
1993-04-13 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,25.0,mittel,wolkenlos,S,3.0,-6.0,159.0,5.0,23.0,,100.0
1993-04-13 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,99.0,mittel,wolkenlos,S,3.0,-6.0,159.0,5.0,23.0,,100.0
1993-04-15 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,13.0,mittel,Schneefall mäßig,S,1.0,-3.0,162.0,,2.0,,100.0
1993-04-15 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,24.0,mittel,Schneefall mäßig,S,1.0,-3.0,162.0,,2.0,,100.0
1993-04-15 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,25.0,mittel,Schneefall mäßig,S,1.0,-3.0,162.0,,2.0,,100.0
1993-04-18 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,11.0,mittel,Schneefall mäßig,SE,3.0,-3.0,180.0,6.0,3.0,,100.0
1993-04-18 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,12.0,mittel,Schneefall mäßig,SE,3.0,-3.0,180.0,6.0,3.0,,100.0
1993-04-18 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,15.0,groß,Schneefall mäßig,SE,3.0,-3.0,180.0,6.0,3.0,,100.0
1993-04-18 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,23.0,mittel,Schneefall mäßig,SE,3.0,-3.0,180.0,6.0,3.0,,100.0
1993-04-18 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,25.0,groß,Schneefall mäßig,SE,3.0,-3.0,180.0,6.0,3.0,,100.0
1993-04-20 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,14.0,groß,bewölkt,SE,5.0,1.0,180.0,0.0,3.0,,100.0
1993-04-21 00:00:00,1899-12-30 00:00:00,Grundlawine,26.0,groß,wolkenlos,S,3.0,3.0,169.0,,3.0,,100.0
1993-04-21 00:00:00,1899-12-30 00:00:00,Grundlawine,25.0,groß,wolkenlos,S,3.0,3.0,169.0,,3.0,,100.0
1993-04-22 00:00:00,1899-12-30 08:30:00,Lockerschneelawine naß,15.0,mittel,bewölkt,S,3.0,2.0,162.0,,3.0,,100.0
1993-04-26 00:00:00,1899-12-30 00:00:00,Grundlawine,10.0,groß,bewölkt,E,3.0,4.0,134.0,,23.0,,100.0
1993-04-26 00:00:00,1899-12-30 10:30:00,Lockerschneelawine naß,32.0,mittel,bewölkt,E,3.0,4.0,134.0,,23.0,,100.0
1993-04-26 00:00:00,1899-12-30 11:00:00,Schneebrettlawine naß,19.0,groß,bewölkt,E,3.0,4.0,134.0,,23.0,,100.0
1993-04-27 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,11.0,mittel,wolkenlos,S,3.0,4.0,132.0,,23.0,,100.0
1993-04-27 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,1.0,,wolkenlos,S,3.0,4.0,132.0,,23.0,,100.0
1993-04-27 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,19.0,mittel,wolkenlos,S,3.0,4.0,132.0,0.0,23.0,,100.0
1993-04-27 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,17.0,mittel,wolkenlos,S,3.0,4.0,132.0,,23.0,,100.0
1993-04-27 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,15.0,mittel,wolkenlos,S,3.0,4.0,132.0,,23.0,,100.0
1993-04-27 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,33.0,mittel,wolkenlos,S,3.0,4.0,132.0,,23.0,,100.0
1993-04-27 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,25.0,mittel,wolkenlos,s,3.0,4.0,132.0,,23.0,,100.0
1993-05-01 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,17.0,mittel,wolkenlos,S,3.0,,101.0,,23.0,,100.0
1993-05-04 00:00:00,1899-12-30 15:00:00,Lockerschneelawine naß,32.0,klein,Nebel,N,3.0,1.0,85.0,,2.0,,100.0
1993-12-11 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,11.0,mittel,Schneefall mäßig,SE,1.0,-5.0,38.0,0.0,3.0,,100.0
1993-12-19 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,13.0,mittel,Nebel,S,3.0,,47.0,,3.0,,100.0
1993-12-19 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,11.0,mittel,Nebel,S,3.0,,47.0,,3.0,,100.0
1993-12-19 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,19.0,mittel,Nebel,S,3.0,,47.0,,3.0,,100.0
1993-12-19 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,3.0,,Nebel,S,3.0,,47.0,,3.0,,100.0
1993-12-19 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,15.0,groß,Nebel,S,2.0,,47.0,,3.0,,100.0
1993-12-19 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,27.0,mittel,Nebel,S,3.0,,47.0,,3.0,,100.0
1993-12-19 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,29.0,mittel,Nebel,S,3.0,,47.0,,3.0,,100.0
1993-12-19 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,39.0,mittel,Nebel,S,3.0,,47.0,,3.0,,100.0
1993-12-19 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,21.0,mittel,Nebel,S,3.0,,47.0,,3.0,,100.0
1993-12-19 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,32.0,mittel,Nebel,S,3.0,,47.0,,3.0,,100.0
1993-12-19 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,25.0,mittel,Nebel,S,3.0,,47.0,,3.0,,100.0
1993-12-19 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,34.0,mittel,Nebel,S,3.0,,47.0,,3.0,,100.0
1993-12-19 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,39.0,mittel,Nebel,S,3.0,,47.0,,3.0,,100.0
1994-01-05 00:00:00,1899-12-30 00:00:00,Lockerschneelawine trocken,37.0,klein,bewölkt,,,-6.0,90.0,20.0,3.0,,100.0
1994-01-05 00:00:00,1899-12-30 00:00:00,Lockerschneelawine trocken,39.0,mittel,bewölkt,,,-6.0,90.0,20.0,3.0,,100.0
1994-01-05 00:00:00,1899-12-30 00:00:00,Lockerschneelawine trocken,32.0,mittel,bewölkt,,,-6.0,90.0,20.0,3.0,,100.0
1994-01-05 00:00:00,1899-12-30 00:00:00,Lockerschneelawine trocken,34.0,mittel,bewölkt,,,-6.0,90.0,20.0,3.0,,100.0
1994-01-05 00:00:00,1899-12-30 00:00:00,Lockerschneelawine trocken,39.0,mittel,bewölkt,,,-6.0,90.0,20.0,3.0,,100.0
1994-02-03 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,43.0,klein,bewölkt,W,1.0,-4.0,105.0,,2.0,,100.0
1994-02-16 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,43.0,mittel,wolkenlos,S,1.0,-12.0,90.0,,2.0,,100.0
1994-02-27 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,37.0,mittel,wolkenlos,S,3.0,3.0,83.0,,23.0,,100.0
1994-02-28 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,15.0,mittel,Föhn,SW,8.0,3.0,93.0,,3.0,,100.0
1994-02-28 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,27.0,mittel,Föhn,SW,8.0,3.0,93.0,,3.0,,100.0
1994-02-28 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,29.0,mittel,Föhn,SW,8.0,3.0,93.0,,3.0,,100.0
1994-02-28 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,39.0,mittel,Föhn,SW,8.0,3.0,93.0,,3.0,,100.0
1994-02-28 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,25.0,mittel,Föhn,SW,8.0,3.0,93.0,,3.0,,100.0
1994-02-28 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,39.0,mittel,Föhn,SW,8.0,3.0,93.0,,3.0,,100.0
1994-03-02 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,43.0,mittel,Schneefall mäßig,W,1.0,-4.0,96.0,25.0,3.0,,100.0
1994-03-09 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,43.0,mittel,Regen,S,3.0,2.0,108.0,0.0,3.0,,100.0
1994-03-09 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,27.0,mittel,Regen,S,3.0,2.0,108.0,,3.0,,100.0
1994-03-09 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,29.0,mittel,Regen,S,3.0,2.0,108.0,,3.0,,100.0
1994-03-09 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,39.0,mittel,Regen,S,3.0,2.0,108.0,0.0,3.0,,100.0
1994-03-09 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,39.0,mittel,Regen,S,3.0,2.0,108.0,0.0,3.0,,100.0
1994-03-11 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,21.0,mittel,bewölkt,NW,3.0,-1.0,105.0,,23.0,,100.0
1994-03-12 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,19.0,mittel,wolkenlos,NE,1.0,3.0,99.0,,3.0,,100.0
1994-04-12 00:00:00,1899-12-30 00:00:00,Lockerschneelawine trocken,32.0,mittel,Schneefall mäßig,S,3.0,-10.0,132.0,10.0,3.0,,100.0
1994-04-12 00:00:00,1899-12-30 00:00:00,Lockerschneelawine trocken,34.0,mittel,Schneefall mäßig,S,3.0,-10.0,132.0,10.0,3.0,,100.0
1994-04-13 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,99.0,mittel,Schneefall mäßig,SE,5.0,-6.0,157.0,20.0,3.0,,100.0
1994-04-15 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,29.0,mittel,Schneefall mäßig,SW,5.0,-1.0,148.0,0.0,3.0,,100.0
1994-04-15 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,21.0,mittel,Schneefall mäßig,SW,5.0,-1.0,148.0,,3.0,,100.0
1994-04-15 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,23.0,mittel,Schneefall mäßig,SW,5.0,-1.0,148.0,,3.0,,100.0
1994-04-15 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,25.0,mittel,Schneefall mäßig,SW,5.0,-1.0,148.0,,3.0,,100.0
1994-04-18 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,14.0,mittel,Schneefall mäßig,N,3.0,-3.0,157.0,25.0,3.0,,100.0
1994-04-18 00:00:00,1899-12-30 00:00:00,Lockerschneelawine trocken,99.0,mittel,Schneefall mäßig,N,3.0,-3.0,157.0,25.0,3.0,,100.0
1994-04-19 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,15.0,groß,bewölkt,S,1.0,-6.0,154.0,,23.0,,100.0
1994-04-19 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,29.0,mittel,bewölkt,S,1.0,-6.0,154.0,,23.0,,100.0
1994-04-19 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,21.0,mittel,bewölkt,S,1.0,-6.0,154.0,,23.0,,100.0
1994-04-24 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,29.0,mittel,wolkenlos,SW,3.0,1.0,123.0,,23.0,,100.0
1994-04-27 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,24.0,mittel,bewölkt,NW,1.0,-1.0,110.0,2.0,2.0,,100.0
1994-04-27 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,27.0,mittel,bewölkt,NW,1.0,-10.0,110.0,2.0,2.0,,100.0
1994-05-01 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,13.0,mittel,Regen,W,8.0,5.0,96.0,,2.0,,100.0
1994-05-01 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,21.0,mittel,Regen,W,8.0,5.0,96.0,,2.0,,100.0
1994-12-28 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,19.0,mittel,Regen,SE,11.0,3.0,56.0,,2.0,,100.0
1994-12-28 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,21.0,mittel,Regen,SE,11.0,3.0,56.0,,2.0,,100.0
1994-12-28 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,25.0,mittel,Regen,SE,11.0,3.0,56.0,,2.0,,100.0
1994-12-28 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,34.0,mittel,Regen,SE,11.0,3.0,56.0,,2.0,,100.0
1995-01-04 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,11.0,mittel,bewölkt,N,5.0,-17.0,71.0,8.0,2.0,,100.0
1995-01-12 00:00:00,1899-12-30 00:00:00,Staublawine,11.0,mittel,Schneefall mäßig,NE,5.0,-13.0,111.0,30.0,4.0,,100.0
1995-01-12 00:00:00,1899-12-30 00:00:00,Staublawine,19.0,mittel,Schneefall mäßig,NE,5.0,-13.0,111.0,30.0,4.0,,100.0
1995-01-12 00:00:00,1899-12-30 00:00:00,Staublawine,17.0,mittel,Schneefall mäßig,NE,5.0,-13.0,111.0,30.0,4.0,,100.0
1995-01-12 00:00:00,1899-12-30 00:00:00,Staublawine,15.0,mittel,Schneefall mäßig,NE,5.0,-13.0,111.0,30.0,4.0,,100.0
1995-01-12 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,29.0,mittel,Schneefall mäßig,NE,5.0,-13.0,111.0,30.0,4.0,,100.0
1995-01-12 00:00:00,1899-12-30 00:00:00,Staublawine,33.0,mittel,Schneefall mäßig,NE,5.0,-13.0,111.0,30.0,4.0,,100.0
1995-01-12 00:00:00,1899-12-30 00:00:00,Staublawine,21.0,mittel,Schneefall mäßig,NE,5.0,-13.0,111.0,30.0,4.0,,100.0
1995-01-12 00:00:00,1899-12-30 00:00:00,Staublawine,31.0,mittel,Schneefall mäßig,NE,5.0,-13.0,111.0,30.0,4.0,,100.0
1995-01-12 00:00:00,1899-12-30 00:00:00,Staublawine,25.0,groß,Schneefall mäßig,NE,5.0,-13.0,111.0,30.0,4.0,,100.0
1995-01-12 00:00:00,1899-12-30 00:00:00,Staublawine,35.0,mittel,Schneefall mäßig,NE,5.0,-13.0,111.0,30.0,4.0,,100.0
1995-01-13 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,11.0,mittel,Schneefall mäßig,NE,8.0,-15.0,113.0,8.0,3.0,,100.0
1995-01-13 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,10.0,mittel,Schneefall mäßig,NE,8.0,-15.0,113.0,8.0,3.0,,100.0
1995-01-13 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,99.0,mittel,Schneefall mäßig,NE,8.0,-15.0,113.0,8.0,3.0,,100.0
1995-01-17 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,25.0,mittel,wolkenlos,S,1.0,-1.0,97.0,,3.0,,100.0
1995-01-22 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,14.0,mittel,Schneefall mäßig,W,3.0,-2.0,104.0,5.0,3.0,,100.0
1995-01-26 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,18.0,mittel,bewölkt,SE,11.0,4.0,111.0,,3.0,,100.0
1995-01-30 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,11.0,mittel,Schneefall mäßig,N,3.0,-1.0,118.0,,2.0,,100.0
1995-02-20 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,11.0,mittel,bewölkt,SE,8.0,2.0,138.0,,3.0,,100.0
1995-02-20 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,27.0,mittel,bewölkt,SE,8.0,2.0,138.0,,3.0,,100.0
1995-02-21 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,11.0,mittel,bewölkt,S,3.0,1.0,132.0,,2.0,,100.0
1995-02-26 00:00:00,1899-12-30 00:00:00,Lockerschneelawine trocken,27.0,mittel,bewölkt,NE,3.0,-7.0,137.0,5.0,2.0,,100.0
1995-02-26 00:00:00,1899-12-30 00:00:00,Lockerschneelawine trocken,39.0,mittel,bewölkt,NW,3.0,-7.0,137.0,5.0,2.0,,100.0
1995-02-26 00:00:00,1899-12-30 00:00:00,Lockerschneelawine trocken,32.0,mittel,bewölkt,NW,3.0,-7.0,137.0,5.0,2.0,,100.0
1995-02-26 00:00:00,1899-12-30 00:00:00,Lockerschneelawine trocken,34.0,mittel,bewölkt,NW,3.0,-7.0,137.0,5.0,2.0,,100.0
1995-02-26 00:00:00,1899-12-30 00:00:00,Lockerschneelawine trocken,39.0,mittel,bewölkt,NW,3.0,-7.0,137.0,5.0,2.0,,100.0
1995-02-27 00:00:00,1899-12-30 00:00:00,Lockerschneelawine naß,99.0,mittel,Schneefall mäßig,E,1.0,-11.0,162.0,35.0,3.0,,100.0
1995-03-04 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,39.0,groß,Schneefall mäßig,N,1.0,-8.0,155.0,25.0,3.0,,100.0
1995-03-04 00:00:00,1899-12-30 00:00:00,Staublawine,22.0,mittel,Schneefall mäßig,N,1.0,-8.0,155.0,25.0,3.0,,100.0
1995-03-04 00:00:00,1899-12-30 00:00:00,Staublawine,99.0,groß,Schneefall mäßig,N,1.0,-8.0,155.0,25.0,3.0,,100.0
1995-03-04 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,39.0,groß,Schneefall mäßig,N,1.0,-8.0,155.0,25.0,3.0,,100.0
1995-03-10 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,15.0,mittel,wolkenlos,,,-13.0,180.0,0.0,2.0,,100.0
1995-03-12 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,43.0,mittel,wolkenlos,W,5.0,,165.0,,2.0,,100.0
1995-03-12 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,23.0,mittel,wolkenlos,W,5.0,,165.0,,2.0,,100.0
1995-03-12 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,25.0,mittel,wolkenlos,W,5.0,,165.0,,2.0,,100.0
1995-03-15 00:00:00,1899-12-30 00:00:00,Schneebrettlawine naß,11.0,mittel,Schneetreiben,N,8.0,-9.0,154.0,6.0,2.0,,100.0
1995-03-21 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,30.0,mittel,Schneefall mäßig,NE,5.0,-12.0,180.0,5.0,2.0,,100.0
1995-03-21 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,17.0,mittel,Schneefall mäßig,NE,5.0,-12.0,180.0,5.0,3.0,,100.0
1995-03-21 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,37.0,mittel,Schneefall mäßig,NE,5.0,-12.0,180.0,5.0,2.0,,100.0
1995-03-21 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,39.0,mittel,Schneefall mäßig,NE,5.0,-12.0,180.0,5.0,2.0,,100.0
1995-03-21 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,36.0,mittel,Schneefall mäßig,NE,5.0,-12.0,180.0,5.0,2.0,,100.0
1995-03-21 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,23.0,mittel,Schneefall mäßig,NE,5.0,-12.0,180.0,5.0,2.0,,100.0
1995-03-21 00:00:00,1899-12-30 00:00:00,Schneebrettlawine trocken,32.0,mittel,Schneefall mäßig,NE,5.0,-12.0,180.0,5.0,2.0,,100.0
